,target,source,targ_word,src_word,alternatives,analogy_type
1450,man,woman,lion,lioness,,E10 [male - female]
1451,lion,lioness,webmaster,webmistress,,E10 [male - female]
1452,webmaster,webmistress,grandfather,grandmother,,E10 [male - female]
1453,grandfather,grandmother,mister,miss,"['missis', 'missus', ""mis'ess"", 'mrs', 'ms', 'madam']",E10 [male - female]
1454,mister,miss,sir,madam,"['dame', ""ma'am"", 'gentlewoman', 'madame', 'woman']",E10 [male - female]
1455,sir,madam,stepfather,stepmother,,E10 [male - female]
1456,stepfather,stepmother,god,goddess,,E10 [male - female]
1457,god,goddess,brother,sister,,E10 [male - female]
1458,brother,sister,actor,actress,,E10 [male - female]
1459,actor,actress,stallion,mare,,E10 [male - female]
1460,stallion,mare,husband,wife,,E10 [male - female]
1461,husband,wife,father,mother,,E10 [male - female]
1462,father,mother,headmaster,headmistress,,E10 [male - female]
1463,headmaster,headmistress,superman,superwoman,,E10 [male - female]
1464,superman,superwoman,tiger,tigress,,E10 [male - female]
1465,tiger,tigress,emperor,empress,,E10 [male - female]
1466,emperor,empress,bull,cow,,E10 [male - female]
1467,bull,cow,poet,poetess,,E10 [male - female]
1468,butterfly,insect,coyote,canine,"['vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing']",L01 [hypernyms - animals]
1469,coyote,canine,allosaurus,dinosaur,"['reptile', 'maniraptor', 'archosaur', 'archosaurian', 'archosaurian_reptile', '']",L01 [hypernyms - animals]
1470,allosaurus,dinosaur,owl,raptor,"['bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', '']",L01 [hypernyms - animals]
1471,owl,raptor,chimpanzee,primate,"['vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing']",L01 [hypernyms - animals]
1472,chimpanzee,primate,gorilla,primate,"['vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing']",L01 [hypernyms - animals]
1473,gorilla,primate,mamba,snake,"['reptile', 'snake', 'serpent', 'ophidian']",L01 [hypernyms - animals]
1474,mamba,snake,cobra,snake,"['reptile', 'snake', 'serpent', 'ophidian']",L01 [hypernyms - animals]
1475,cobra,snake,jackal,canine,"['vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing']",L01 [hypernyms - animals]
1476,jackal,canine,anaconda,snake,"['reptile', 'snake', 'serpent', 'ophidian']",L01 [hypernyms - animals]
1477,anaconda,snake,falcon,raptor,"['bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', '']",L01 [hypernyms - animals]
1478,falcon,raptor,cockroach,insect,"['invertebrate', 'creature', 'beast', 'dictyopterous_insect', 'being', 'animal', 'organism', 'fauna', 'arthropod', 'animate_being', 'physical_entity', 'living_thing']",L01 [hypernyms - animals]
1479,cockroach,insect,beetle,insect,"['invertebrate', 'creature', 'beast', 'dictyopterous_insect', 'being', 'animal', 'organism', 'fauna', 'arthropod', 'animate_being', 'physical_entity', 'living_thing']",L01 [hypernyms - animals]
1480,beetle,insect,human,primate,"['vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing']",L01 [hypernyms - animals]
1481,human,primate,triceratops,dinosaur,"['reptile', 'maniraptor', 'archosaur', 'archosaurian', 'archosaurian_reptile', '']",L01 [hypernyms - animals]
1482,triceratops,dinosaur,gibbon,primate,"['vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing']",L01 [hypernyms - animals]
1483,gibbon,primate,wolf,canine,"['vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing']",L01 [hypernyms - animals]
1484,wolf,canine,beaver,rodent,"['vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', '']",L01 [hypernyms - animals]
1485,beaver,rodent,quail,fowl,"['bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing']",L01 [hypernyms - animals]
1486,quail,fowl,leopard,feline,"['cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat']",L01 [hypernyms - animals]
1487,leopard,feline,dog,canine,"['vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing']",L01 [hypernyms - animals]
1488,dog,canine,deer,bovid,"['mammal', 'horse', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'eutherian', 'mammal', 'equine', 'mammalian', 'equid', 'living_thing', 'odd-toed_ungulate', 'animate_being', 'eutherian_mammal', 'perissodactyl', 'placental_mammal', 'craniate', 'hoofed_mammal', 'physical_entity', 'perissodactyl_mammal', 'equus_caballus']",L01 [hypernyms - animals]
1489,deer,bovid,cat,feline,"['cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat']",L01 [hypernyms - animals]
1490,cat,feline,vulture,raptor,"['bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', '']",L01 [hypernyms - animals]
1491,vulture,raptor,hawk,raptor,"['bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', '']",L01 [hypernyms - animals]
1492,hawk,raptor,pony,bovid,"['mammal', 'horse', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'eutherian', 'mammal', 'equine', 'mammalian', 'equid', 'living_thing', 'odd-toed_ungulate', 'animate_being', 'eutherian_mammal', 'perissodactyl', 'placental_mammal', 'craniate', 'hoofed_mammal', 'physical_entity', 'perissodactyl_mammal', 'equus_caballus']",L01 [hypernyms - animals]
1493,pony,bovid,turkey,fowl,"['bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing']",L01 [hypernyms - animals]
1494,turkey,fowl,chicken,fowl,"['bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing']",L01 [hypernyms - animals]
1495,chicken,fowl,goose,fowl,"['bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing']",L01 [hypernyms - animals]
1496,goose,fowl,duck,fowl,"['bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing']",L01 [hypernyms - animals]
1497,duck,fowl,fox,canine,"['vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing']",L01 [hypernyms - animals]
1498,fox,canine,lion,feline,"['cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat']",L01 [hypernyms - animals]
1499,lion,feline,bee,insect,"['invertebrate', 'creature', 'beast', 'dictyopterous_insect', 'being', 'animal', 'organism', 'fauna', 'arthropod', 'animate_being', 'physical_entity', 'living_thing']",L01 [hypernyms - animals]
1500,bee,insect,porcupine,rodent,"['vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', '']",L01 [hypernyms - animals]
1501,porcupine,rodent,eagle,raptor,"['bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', '']",L01 [hypernyms - animals]
1502,eagle,raptor,rattlesnake,snake,"['reptile', 'snake', 'serpent', 'ophidian']",L01 [hypernyms - animals]
1503,rattlesnake,snake,mouse,rodent,"['vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', '']",L01 [hypernyms - animals]
1504,mouse,rodent,stegosaurus,dinosaur,"['reptile', 'maniraptor', 'archosaur', 'archosaurian', 'archosaurian_reptile', '']",L01 [hypernyms - animals]
1505,stegosaurus,dinosaur,ant,insect,"['invertebrate', 'creature', 'beast', 'dictyopterous_insect', 'being', 'animal', 'organism', 'fauna', 'arthropod', 'animate_being', 'physical_entity', 'living_thing']",L01 [hypernyms - animals]
1506,ant,insect,viper,snake,"['reptile', 'snake', 'serpent', 'ophidian']",L01 [hypernyms - animals]
1507,viper,snake,velociraptor,dinosaur,"['reptile', 'maniraptor', 'archosaur', 'archosaurian', 'archosaurian_reptile', '']",L01 [hypernyms - animals]
1508,velociraptor,dinosaur,tiger,feline,"['cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat']",L01 [hypernyms - animals]
1509,tiger,feline,chinchilla,rodent,"['vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', '']",L01 [hypernyms - animals]
1510,chinchilla,rodent,buffalo,bovid,"['mammal', 'horse', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'eutherian', 'mammal', 'equine', 'mammalian', 'equid', 'living_thing', 'odd-toed_ungulate', 'animate_being', 'eutherian_mammal', 'perissodactyl', 'placental_mammal', 'craniate', 'hoofed_mammal', 'physical_entity', 'perissodactyl_mammal', 'equus_caballus']",L01 [hypernyms - animals]
1511,buffalo,bovid,orangutan,primate,"['vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing']",L01 [hypernyms - animals]
1512,orangutan,primate,tyrannosaurus,dinosaur,"['reptile', 'maniraptor', 'archosaur', 'archosaurian', 'archosaurian_reptile', '']",L01 [hypernyms - animals]
1513,tyrannosaurus,dinosaur,goat,bovid,"['mammal', 'horse', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'eutherian', 'mammal', 'equine', 'mammalian', 'equid', 'living_thing', 'odd-toed_ungulate', 'animate_being', 'eutherian_mammal', 'perissodactyl', 'placental_mammal', 'craniate', 'hoofed_mammal', 'physical_entity', 'perissodactyl_mammal', 'equus_caballus']",L01 [hypernyms - animals]
1514,goat,bovid,cow,bovid,"['mammal', 'horse', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'eutherian', 'mammal', 'equine', 'mammalian', 'equid', 'living_thing', 'odd-toed_ungulate', 'animate_being', 'eutherian_mammal', 'perissodactyl', 'placental_mammal', 'craniate', 'hoofed_mammal', 'physical_entity', 'perissodactyl_mammal', 'equus_caballus']",L01 [hypernyms - animals]
1515,cow,bovid,squirrel,rodent,"['vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', '']",L01 [hypernyms - animals]
1516,squirrel,rodent,jaguar,feline,"['cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat']",L01 [hypernyms - animals]
1517,plum,fruit,hamburger,sandwich,"['snack_food', 'dish', 'nutriment', 'nourishment', 'nutrition', 'sustenance', 'aliment', 'alimentation', 'victuals', 'food', 'nutrient', 'substance', 'matter', 'physical_entity', 'entity', 'beef', 'boeuf', 'meat', 'food', 'solid_food', 'solid', 'matter', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1518,hamburger,sandwich,perfume,toiletry,"['toilet_articles', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1519,perfume,toiletry,cake,dessert,"['baked_goods', 'food', 'solid_food', 'course', 'nutriment', 'nourishment', 'nutrition', 'sustenance', 'aliment', 'alimentation', 'victuals', 'food', 'nutrient', 'substance', 'matter', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1520,cake,dessert,shirt,clothes,"['garment', 'clothing', 'article_of_clothing', 'vesture', 'wear', 'wearable', 'habiliment', 'consumer_goods', 'covering', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', '']",L02 [hypernyms - misc]
1521,shirt,clothes,wristband,band,"['strip', 'slip', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', 'band', 'strip', 'slip', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1522,wristband,band,toaster,appliance,"['entity', 'unit', 'object', 'physical_object', 'kitchen_appliance', 'home_appliance', 'household_appliance', 'durables', 'durable_goods', 'consumer_durables', 'consumer_goods', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1523,toaster,appliance,photo,picture,"['image', 'representation', 'creation', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1524,photo,picture,sofa,furniture,"['seat', 'piece_of_furniture', 'article_of_furniture', 'furnishing', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1525,sofa,furniture,hairnet,net,"['network', 'mesh', 'meshing', 'meshwork', 'fabric', 'cloth', 'material', 'textile', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1526,hairnet,net,hairpin,pin,"['fastener', 'fastening', 'holdfast', 'fixing', 'restraint', 'constraint', 'device', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1527,hairpin,pin,denim,fabric,"['material', 'textile']",L02 [hypernyms - misc]
1528,denim,fabric,diary,journal,"['writing', 'written_material', 'piece_of_writing', 'written_communication', 'written_language', 'black_and_white', 'communication', 'abstraction', 'abstract_entity', 'entity', 'journal', 'book', 'volume', 'product', 'production', 'creation', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1529,diary,journal,brooch,jewelry,"['jewellery', 'adornment', 'decoration', 'ornament', 'ornamentation', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1530,brooch,jewelry,skirt,clothes,"['garment', 'clothing', 'article_of_clothing', 'vesture', 'wear', 'wearable', 'habiliment', 'consumer_goods', 'covering', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', '']",L02 [hypernyms - misc]
1531,skirt,clothes,notebook,book,"['notebook', 'website', 'web-site']",L02 [hypernyms - misc]
1532,notebook,book,cup,tableware,"['crockery', 'dishware', 'ware', 'article', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', 'container']",L02 [hypernyms - misc]
1533,cup,tableware,computer,device,"['machine', 'receiver', 'receiving_system', 'set', 'electronic_equipment', 'equipment', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', 'broadcasting', 'telecommunication', 'telecom', 'medium', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1534,computer,device,gasoline,fuel,"['hydrocarbon', 'substance', 'organic_compound', 'matter', 'compound', 'chemical_compound', 'physical_entity', 'chemical', 'chemical_substance', 'entity', 'material', 'stuff', 'substance', 'part', 'portion', 'component_part', 'component', 'constituent', 'relation', 'abstraction', 'abstract_entity']",L02 [hypernyms - misc]
1535,gasoline,fuel,croissant,pastry,"['baked_goods', 'food', 'solid_food', 'solid', 'matter', 'physical_entity', 'entity', 'indo-european', 'indo-european_language', 'indo-hittite', 'natural_language', 'tongue', 'language', 'linguistic_communication', 'communication', 'abstraction', 'abstract_entity', 'entity']",L02 [hypernyms - misc]
1536,croissant,pastry,stapler,device,"['machine', 'receiver', 'receiving_system', 'set', 'electronic_equipment', 'equipment', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', 'broadcasting', 'telecommunication', 'telecom', 'medium', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1537,stapler,device,desk,furniture,"['seat', 'piece_of_furniture', 'article_of_furniture', 'furnishing', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1538,desk,furniture,fridge,appliance,"['entity', 'unit', 'object', 'physical_object', 'kitchen_appliance', 'home_appliance', 'household_appliance', 'durables', 'durable_goods', 'consumer_durables', 'consumer_goods', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1539,fridge,appliance,lotion,toiletry,"['toilet_articles', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1540,lotion,toiletry,toothbrush,brush,"['toiletry', 'toilet_articles', 'implement', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', 'mustache', 'moustache', 'facial_hair', 'hair', 'body_covering', 'covering', 'natural_covering', 'cover', 'natural_object', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1541,toothbrush,brush,tv,device,"['machine', 'receiver', 'receiving_system', 'set', 'electronic_equipment', 'equipment', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', 'broadcasting', 'telecommunication', 'telecom', 'medium', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1542,tv,device,dishwasher,appliance,"['entity', 'unit', 'object', 'physical_object', 'kitchen_appliance', 'home_appliance', 'household_appliance', 'durables', 'durable_goods', 'consumer_durables', 'consumer_goods', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1543,dishwasher,appliance,pastry,food,"['dough', 'concoction', 'mixture', 'intermixture', 'foodstuff', 'food_product', 'food', 'nutrient', 'substance', 'matter', 'physical_entity', 'entity', 'baked_goods', 'solid_food', 'solid', 'matter', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1544,pastry,food,jacket,clothes,"['garment', 'clothing', 'article_of_clothing', 'vesture', 'wear', 'wearable', 'habiliment', 'consumer_goods', 'covering', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', '']",L02 [hypernyms - misc]
1545,jacket,clothes,juicer,utensil,"['physical_entity', 'entity', 'unit', 'object', 'physical_object', 'squeezer', 'kitchen_utensil', 'implement', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1546,juicer,utensil,grapefruit,citrus,"['citrus_fruit', 'citrous_fruit', 'fruit', 'edible_fruit', 'fruit', 'produce', 'green_goods', 'green_groceries', 'garden_truck', 'food', 'matter', 'natural_object', 'physical_entity', 'unit', 'entity', 'object', 'physical_object']",L02 [hypernyms - misc]
1547,grapefruit,citrus,mascara,makeup,"['make-up', 'war_paint', 'cosmetic', 'toiletry', 'toilet_articles', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1548,mascara,makeup,sidewalk,walk,"['walkway', 'paseo', 'path', 'way', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1549,sidewalk,walk,armchair,chair,"['bench', 'box', 'ottoman', 'pouf', 'pouffe', 'puff', 'hassock', 'sofa', 'couch', 'lounge', 'stool', 'toilet']",L02 [hypernyms - misc]
1550,armchair,chair,lemon,citrus,"['citrus_fruit', 'citrous_fruit', 'fruit', 'edible_fruit', 'fruit', 'produce', 'green_goods', 'green_groceries', 'garden_truck', 'food', 'matter', 'natural_object', 'physical_entity', 'unit', 'entity', 'object', 'physical_object']",L02 [hypernyms - misc]
1551,lemon,citrus,peach,fruit,"['sugar', 'berries']",L02 [hypernyms - misc]
1552,peach,fruit,necklace,jewelry,"['jewellery', 'adornment', 'decoration', 'ornament', 'ornamentation', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1553,necklace,jewelry,postcard,card,"['correspondence', 'first_class', '1st_class', 'first-class_mail', '1st-class_mail', 'written_communication', 'written_language', 'black_and_white', 'mail', 'communication', 'message', 'abstraction', 'abstract_entity', 'entity']",L02 [hypernyms - misc]
1554,postcard,card,tub,container,"['vessel', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1555,tub,container,pie,pastry,"['baked_goods', 'food', 'solid_food', 'solid', 'matter', 'physical_entity', 'entity', 'indo-european', 'indo-european_language', 'indo-hittite', 'natural_language', 'tongue', 'language', 'linguistic_communication', 'communication', 'abstraction', 'abstract_entity', 'entity']",L02 [hypernyms - misc]
1556,pie,pastry,shelf,furniture,"['seat', 'piece_of_furniture', 'article_of_furniture', 'furnishing', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1557,shelf,furniture,sunscreen,cream,"['lotion', 'ointment', 'emollient', 'toiletry', 'toilet_articles', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1558,sunscreen,cream,jeans,trousers,"['pants', 'workwear', 'garment', 'clothing', 'clothes', 'article_of_clothing', 'vesture', 'wear', 'wearable', 'habiliment', 'consumer_goods', 'covering', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', '']",L02 [hypernyms - misc]
1559,jeans,trousers,sweater,clothes,"['garment', 'clothing', 'article_of_clothing', 'vesture', 'wear', 'wearable', 'habiliment', 'consumer_goods', 'covering', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', '']",L02 [hypernyms - misc]
1560,sweater,clothes,deodorant,toiletry,"['toilet_articles', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1561,deodorant,toiletry,notepad,pad,"['pad_of_paper', 'tablet', 'paper', 'material', 'stuff', 'substance', 'matter', 'part', 'portion', 'component_part', 'component', 'constituent', 'physical_entity', 'relation', 'entity', 'abstraction', 'abstract_entity']",L02 [hypernyms - misc]
1562,notepad,pad,blender,appliance,"['entity', 'unit', 'object', 'physical_object', 'kitchen_appliance', 'home_appliance', 'household_appliance', 'durables', 'durable_goods', 'consumer_durables', 'consumer_goods', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1563,blender,appliance,vase,jar,"['vessel', 'container', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1564,vase,jar,bracelet,jewelry,"['jewellery', 'adornment', 'decoration', 'ornament', 'ornamentation', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity']",L02 [hypernyms - misc]
1565,bracelet,jewelry,dress,clothes,"['garment', 'clothing', 'article_of_clothing', 'vesture', 'wear', 'wearable', 'habiliment', 'consumer_goods', 'covering', 'commodity', 'trade_good', 'good', 'artifact', 'artefact', 'unit', 'object', 'physical_object', 'physical_entity', 'entity', '']",L02 [hypernyms - misc]
1566,candy,lollipop,computer,laptop,"['desktop', 'tablet', 'smartphone', 'supercomputer', 'iphone', 'ipad']",L03 [hyponyms - misc]
1567,computer,laptop,backpack,daypack,"['kitbag', 'kit_bag']",L03 [hyponyms - misc]
1568,backpack,daypack,guitar,ukulele,"['bass', 'bass_guitar', 'acoustic_guitar', 'cittern', 'cithern', 'cither', 'citole', 'gittern', 'electric_guitar', 'hawaiian', 'steel', 'uke']",L03 [hyponyms - misc]
